Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2658,60,RL,103.0,12867,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,TA,PConc,5,3,3,Unf,0.0,Unf,0.0,1209.0,1209.0,GasA,4,1,SBrkr,1209,1044,0,2253,0.0,0.0,2,1,3,1,4,8,Typ,1,4,Attchd,2005.0,3,2.0,575.0,3,3,Y,243,142,0,0,0,0,0,0,,0,7,2006,New,Partial
2659,60,RL,82.0,10672,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,5,3,4,Unf,0.0,Unf,0.0,1054.0,1054.0,GasA,3,1,SBrkr,1054,1335,0,2389,0.0,0.0,2,1,4,1,3,10,Typ,1,4,BuiltIn,2006.0,3,3.0,672.0,3,3,Y,176,64,0,0,0,0,0,0,,0,11,2006,New,Partial
2660,60,RL,82.0,11643,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,142.0,4,TA,PConc,5,3,3,GLQ,880.0,Unf,0.0,644.0,1524.0,GasA,4,1,SBrkr,1544,814,0,2358,1.0,0.0,2,1,4,1,4,10,Typ,1,4,BuiltIn,2005.0,3,3.0,784.0,3,3,Y,120,34,0,0,0,0,0,0,,0,8,2006,New,Partial
2661,20,RL,121.0,13758,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,5,TA,PConc,5,3,4,GLQ,1232.0,Unf,0.0,560.0,1792.0,GasA,4,1,SBrkr,1792,0,0,1792,1.0,0.0,2,0,2,1,3,6,Typ,1,4,Attchd,2005.0,2,3.0,925.0,3,3,Y,204,49,0,0,0,0,0,0,,0,3,2006,New,Partial
2662,20,RL,131.0,14828,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,674.0,5,TA,PConc,5,3,4,GLQ,1383.0,Unf,0.0,397.0,1780.0,GasA,4,1,SBrkr,1780,0,0,1780,1.0,0.0,2,0,2,1,4,7,Typ,1,4,Attchd,2004.0,3,3.0,816.0,3,3,Y,144,68,0,0,0,0,0,0,,0,8,2006,WD,Normal
2663,60,RL,104.63028251140148,13215,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,4,TA,PConc,4,3,1,GLQ,994.0,Unf,0.0,426.0,1420.0,GasA,4,1,SBrkr,1426,488,0,1914,1.0,0.0,2,1,3,1,3,9,Typ,1,3,BuiltIn,2004.0,2,3.0,746.0,3,3,Y,168,127,0,0,0,0,0,0,,0,2,2006,WD,Normal
2664,120,RL,48.0,5911,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,5,TA,PConc,5,3,1,GLQ,472.0,Unf,0.0,1088.0,1560.0,GasA,4,1,SBrkr,1565,0,0,1565,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2005.0,2,2.0,556.0,3,3,Y,196,56,0,0,0,0,0,0,,0,3,2006,WD,Normal
2665,20,RL,61.0,7740,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,518.0,4,TA,PConc,5,4,1,GLQ,1023.0,Unf,0.0,663.0,1686.0,GasA,4,1,SBrkr,1686,0,0,1686,1.0,0.0,2,0,1,1,4,6,Typ,1,4,Attchd,2006.0,3,3.0,899.0,3,3,Y,266,100,0,0,0,0,0,0,,0,6,2006,New,Partial
2666,120,RL,48.0,6373,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,TA,PConc,5,4,1,GLQ,415.0,Unf,0.0,1251.0,1666.0,GasA,4,1,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,3,6,Typ,1,4,Attchd,2006.0,2,2.0,575.0,3,3,Y,228,75,0,0,0,0,0,0,,0,6,2006,New,Partial
2667,60,RL,65.0,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,Unf,0.0,Unf,0.0,728.0,728.0,GasA,4,1,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,3,8,Typ,1,4,Attchd,2005.0,3,2.0,390.0,3,3,Y,0,24,0,0,0,0,0,0,,0,2,2006,New,Partial
2668,60,RL,65.0,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,Unf,0.0,Unf,0.0,738.0,738.0,GasA,4,1,SBrkr,738,754,0,1492,0.0,0.0,2,1,3,1,3,8,Typ,0,0,Attchd,2006.0,3,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,0,,0,9,2006,New,Partial
2669,20,RL,102.0,11660,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,3,Unf,0.0,Unf,0.0,1326.0,1326.0,GasA,4,1,SBrkr,1326,0,0,1326,0.0,0.0,2,0,3,1,3,6,Typ,0,0,Attchd,2006.0,3,2.0,427.0,3,3,Y,100,0,0,0,0,0,0,0,,0,7,2006,New,Partial
2670,60,RL,96.0,11631,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,TA,PConc,4,3,3,Unf,0.0,Unf,0.0,1052.0,1052.0,GasA,4,1,SBrkr,1052,1321,0,2373,0.0,0.0,2,1,4,1,3,9,Typ,1,4,BuiltIn,2004.0,3,3.0,632.0,3,3,Y,120,46,0,0,0,0,0,0,,0,6,2006,New,Partial
2671,60,RL,75.0,9073,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,Unf,0.0,Unf,0.0,738.0,738.0,GasA,4,1,SBrkr,738,754,0,1492,0.0,0.0,2,1,3,1,3,8,Typ,0,0,Attchd,2006.0,3,2.0,440.0,3,3,Y,100,32,0,0,0,0,0,0,,0,10,2006,New,Partial
2672,120,RL,43.0,3087,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,TA,PConc,4,3,3,GLQ,453.0,Unf,0.0,767.0,1220.0,GasA,4,1,SBrkr,1364,0,0,1364,1.0,0.0,2,0,2,1,3,6,Typ,1,4,Attchd,2006.0,3,2.0,437.0,3,3,Y,100,16,0,0,0,0,0,0,,0,11,2006,New,Partial
2673,120,RL,23.261730610556,2938,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,TA,PConc,4,3,3,GLQ,1038.0,Unf,0.0,330.0,1368.0,GasA,4,1,SBrkr,1511,0,0,1511,1.0,0.0,2,0,2,1,3,5,Typ,1,3,Attchd,2002.0,3,2.0,398.0,3,3,Y,130,30,0,0,0,0,0,0,,0,5,2006,WD,Normal
2674,120,RM,24.322680883467676,3072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,4,TA,PConc,4,3,1,GLQ,1059.0,Unf,0.0,306.0,1365.0,GasA,4,1,SBrkr,1548,0,0,1548,1.0,0.0,2,0,2,1,3,7,Typ,1,3,Attchd,2004.0,3,2.0,388.0,3,3,Y,143,20,0,0,0,0,0,0,,0,9,2006,WD,Normal
2675,120,RL,43.0,3010,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,TA,PConc,4,3,4,GLQ,16.0,Unf,0.0,1126.0,1142.0,GasA,4,1,SBrkr,1142,0,0,1142,0.0,0.0,2,0,2,1,3,6,Typ,0,0,Attchd,2005.0,3,2.0,440.0,3,3,Y,90,0,0,0,0,0,0,0,,0,6,2006,New,Partial
2676,60,RL,59.0,9171,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,3,Unf,0.0,Unf,0.0,848.0,848.0,GasA,4,1,SBrkr,848,750,0,1598,0.0,0.0,2,1,3,1,3,7,Typ,1,4,Attchd,2004.0,3,2.0,433.0,3,3,Y,100,48,0,0,0,0,0,0,,0,7,2006,WD,Normal
2677,60,RL,68.5500556930544,8658,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,TA,PConc,4,3,1,ALQ,732.0,Unf,0.0,250.0,982.0,GasA,4,1,SBrkr,1008,881,0,1889,0.0,0.0,2,1,3,1,2,9,Typ,1,3,Attchd,2000.0,3,2.0,431.0,3,3,Y,0,0,0,0,0,0,0,0,,0,4,2006,WD,Normal
2678,60,RL,95.83389629345467,12104,Pave,NA,IR1,Lvl,AllPub,FR3,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,Unf,0.0,Unf,0.0,1035.0,1035.0,GasA,3,1,SBrkr,1082,1240,0,2322,0.0,0.0,3,1,4,1,3,8,Typ,0,0,Attchd,2006.0,2,3.0,617.0,3,3,Y,400,45,0,0,0,0,0,0,,0,8,2006,New,Partial
2679,60,RL,84.0,9660,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,4,TA,PConc,4,3,1,GLQ,791.0,Unf,0.0,253.0,1044.0,GasA,4,1,SBrkr,1079,897,0,1976,1.0,0.0,2,1,3,1,3,7,Typ,1,5,Attchd,1998.0,3,3.0,885.0,3,3,Y,210,31,0,0,0,0,0,0,,0,2,2006,WD,Normal
2680,60,RL,83.0,9545,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,322.0,4,TA,PConc,4,3,2,GLQ,505.0,Unf,0.0,655.0,1160.0,GasA,4,1,SBrkr,1205,1029,0,2234,1.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,2000.0,2,3.0,768.0,3,3,Y,0,50,0,0,0,0,0,0,,0,6,2006,WD,Normal
2681,60,RL,73.1026408193545,9233,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,877.0,4,TA,PConc,5,3,3,GLQ,1182.0,Unf,0.0,358.0,1540.0,GasA,4,1,SBrkr,1540,1315,0,2855,1.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,2000.0,2,3.0,774.0,3,3,Y,247,55,0,0,0,0,0,0,,0,3,2006,WD,Normal
2682,60,RL,83.0,10019,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,TA,PConc,4,3,1,ALQ,527.0,Unf,0.0,815.0,1342.0,GasA,4,1,SBrkr,1358,1368,0,2726,0.0,0.0,2,1,4,1,3,9,Typ,1,5,Attchd,1995.0,2,3.0,725.0,3,3,Y,307,169,168,0,0,0,0,0,,0,6,2006,WD,Normal
2683,60,RL,114.0,17242,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,738.0,4,Gd,PConc,5,3,4,Rec,292.0,GLQ,1393.0,48.0,1733.0,GasA,4,1,SBrkr,1933,1567,0,3500,1.0,0.0,3,1,4,1,4,11,Typ,1,3,Attchd,1993.0,2,3.0,959.0,3,3,Y,870,86,0,0,210,0,0,0,,0,5,2006,WD,Normal
2684,60,RL,81.04393278749191,10236,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,501.0,4,TA,PConc,4,3,4,GLQ,380.0,BLQ,168.0,742.0,1290.0,GasA,4,1,SBrkr,1305,1189,0,2494,1.0,0.0,2,1,4,1,3,9,Typ,1,3,Attchd,1994.0,3,3.0,803.0,3,3,Y,200,95,0,0,0,0,0,4,,0,6,2006,WD,Normal
2685,60,RL,99.64223272084658,12585,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,420.0,4,TA,PConc,4,3,1,LwQ,247.0,GLQ,1039.0,0.0,1286.0,GasA,4,1,SBrkr,1565,1234,0,2799,1.0,0.0,2,1,3,1,3,8,Typ,1,3,Attchd,1993.0,3,3.0,704.0,3,3,Y,432,136,0,0,0,0,0,0,,0,10,2006,WD,Normal
2686,60,RL,75.0,12447,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,Stone,192.0,4,TA,PConc,4,4,1,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,4,1,SBrkr,1116,848,0,1964,0.0,0.0,2,1,3,1,3,8,Typ,1,4,BuiltIn,2005.0,3,2.0,760.0,3,3,Y,200,70,0,0,0,0,0,0,,0,1,2006,New,Partial
2687,20,RL,49.0,15218,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,5,4,1,GLQ,1562.0,Unf,0.0,108.0,1670.0,GasA,4,1,SBrkr,1670,0,0,1670,1.0,0.0,2,1,2,1,3,6,Typ,1,4,Attchd,2006.0,2,3.0,928.0,3,3,Y,0,240,200,0,0,0,0,0,,0,9,2006,New,Partial
2688,20,RL,85.0,10936,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,4,TA,PConc,4,3,1,Unf,0.0,Unf,0.0,1504.0,1504.0,GasA,4,1,SBrkr,1504,0,0,1504,0.0,0.0,2,0,3,1,3,7,Typ,0,0,Attchd,2006.0,3,2.0,510.0,3,3,Y,144,0,0,0,0,0,0,0,,0,9,2006,New,Partial
2689,20,FV,72.0,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,GLQ,24.0,Unf,0.0,1254.0,1278.0,GasA,4,1,SBrkr,1278,0,0,1278,0.0,0.0,2,0,2,1,3,5,Typ,0,0,Attchd,2006.0,2,2.0,584.0,3,3,Y,0,60,0,0,0,0,0,0,,0,10,2006,New,Partial
2690,60,FV,100.0,13162,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,5,3,1,GLQ,1836.0,Unf,0.0,200.0,2036.0,GasA,4,1,SBrkr,2036,604,0,2640,1.0,0.0,3,1,3,1,4,11,Typ,1,4,Attchd,2006.0,2,3.0,792.0,3,3,Y,0,265,0,0,0,0,0,0,,0,11,2006,New,Partial
2691,60,FV,65.0,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,Unf,0.0,Unf,0.0,858.0,858.0,GasA,4,1,SBrkr,858,858,0,1716,0.0,0.0,2,1,3,1,3,7,Typ,0,0,Attchd,2005.0,2,2.0,615.0,3,3,Y,0,53,0,0,0,0,0,0,,0,2,2006,WD,Normal
2692,20,RL,74.0,7733,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,TA,PConc,3,3,2,GLQ,24.0,Unf,0.0,1118.0,1142.0,GasA,4,1,SBrkr,1142,0,0,1142,0.0,0.0,1,1,3,1,3,5,Typ,0,0,NA,0.0,0,0.0,0.0,0,0,Y,4,50,0,0,0,0,0,0,,0,1,2006,WD,Normal
2693,20,RL,91.0,11024,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,4,TA,PConc,4,3,3,Unf,0.0,Unf,0.0,1400.0,1400.0,GasA,4,1,SBrkr,1400,0,0,1400,0.0,0.0,2,0,3,1,3,6,Typ,0,0,Attchd,2005.0,2,2.0,612.0,3,3,Y,144,55,0,0,0,0,0,0,,0,10,2006,New,Partial
2694,20,RL,63.0,13072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,TA,PConc,4,3,1,Unf,0.0,Unf,0.0,1131.0,1131.0,GasA,4,1,SBrkr,1131,0,0,1131,0.0,0.0,1,1,3,1,3,6,Typ,0,0,NA,0.0,0,0.0,0.0,0,0,Y,0,39,0,0,0,0,0,0,,0,3,2006,New,Partial
2695,60,RL,65.0,7800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,4,TA,PConc,4,3,1,Unf,0.0,Unf,0.0,891.0,891.0,GasA,4,1,SBrkr,891,795,0,1686,0.0,0.0,2,1,3,1,3,8,Typ,0,0,Attchd,2005.0,3,2.0,462.0,3,3,Y,144,101,0,0,0,0,0,0,,0,4,2006,WD,Normal
2696,60,RL,74.0,7632,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,4,TA,PConc,4,3,1,Unf,0.0,Unf,0.0,784.0,784.0,GasA,4,1,SBrkr,831,754,0,1585,0.0,0.0,2,1,3,1,3,7,Typ,0,0,Attchd,2005.0,2,2.0,449.0,3,3,Y,100,77,0,0,0,0,0,0,,0,3,2006,WD,Normal
2697,60,RL,70.0,8304,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,TA,PConc,4,3,1,Unf,0.0,Unf,0.0,941.0,941.0,GasA,4,1,SBrkr,941,896,0,1837,0.0,0.0,2,1,3,1,2,7,Typ,0,0,Attchd,1997.0,2,2.0,688.0,3,3,Y,150,165,0,0,0,0,0,4,,0,7,2006,WD,Normal
2698,60,RL,70.0,9370,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,TA,PConc,4,3,1,ALQ,758.0,Unf,0.0,78.0,836.0,GasA,4,1,SBrkr,844,887,0,1731,1.0,0.0,2,1,3,1,3,7,Typ,0,0,Attchd,1992.0,2,2.0,462.0,3,3,Y,307,85,0,0,224,0,0,0,Othr,3000,10,2006,WD,Family
2699,120,RL,50.0,7175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,4,TA,PConc,4,3,1,GLQ,904.0,Unf,0.0,494.0,1398.0,GasA,3,1,SBrkr,1398,0,0,1398,1.0,0.0,2,0,2,1,3,5,Typ,0,0,Attchd,1990.0,2,2.0,542.0,3,3,Y,0,46,0,0,0,0,0,3,,0,7,2006,WD,Normal
2700,120,RL,50.0,7175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1991,1991,Gable,CompShg,Plywood,Plywood,None,0.0,4,TA,PConc,4,3,1,GLQ,278.0,Unf,0.0,939.0,1217.0,GasA,3,1,SBrkr,1217,0,0,1217,0.0,0.0,2,0,2,1,3,5,Typ,0,0,Attchd,1991.0,2,2.0,484.0,3,3,Y,0,64,0,0,0,0,0,0,,0,6,2006,WD,Normal
2701,60,RL,71.40828739843586,9019,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,TA,PConc,4,3,1,ALQ,274.0,Unf,0.0,362.0,636.0,GasA,4,1,SBrkr,636,684,0,1320,0.0,0.0,2,1,3,1,3,6,Typ,0,0,Attchd,1994.0,3,2.0,472.0,3,3,Y,0,40,0,0,0,0,0,0,,0,7,2006,WD,Normal
2702,20,RL,70.0,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,3,TA,CBlock,3,3,1,LwQ,36.0,Unf,0.0,952.0,988.0,GasA,4,1,SBrkr,988,0,0,988,1.0,0.0,1,0,3,1,2,6,Typ,0,0,Detchd,1977.0,1,2.0,624.0,3,3,Y,0,0,0,0,0,0,0,0,,0,7,2006,WD,Normal
2703,90,RM,68.0,8927,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,Gd,CBlock,0,0,0,,0.0,,0.0,0.0,0.0,GasA,2,1,SBrkr,1286,368,0,1654,0.0,0.0,2,0,4,2,2,10,Typ,0,0,Attchd,1977.0,2,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,0,,0,8,2006,WD,Normal
2704,20,RL,73.15806359480511,9240,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,TA,CBlock,3,3,1,BLQ,612.0,Unf,0.0,252.0,864.0,GasA,3,1,SBrkr,1211,0,0,1211,0.0,0.0,1,0,2,1,2,6,Min1,1,3,Detchd,1972.0,1,2.0,576.0,3,3,Y,161,0,0,0,0,0,0,3,,0,3,2006,WD,Normal
2705,20,RL,73.69645627061105,9308,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,TA,CBlock,3,3,1,Rec,554.0,Unf,0.0,430.0,984.0,GasA,2,1,SBrkr,984,0,0,984,0.0,0.0,1,0,3,1,2,5,Typ,0,0,Attchd,1965.0,1,1.0,310.0,3,3,Y,0,0,0,0,0,0,0,3,,0,7,2006,WD,Normal
2706,20,RL,65.0,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,3,TA,CBlock,3,3,1,BLQ,162.0,Rec,270.0,450.0,882.0,GasA,2,1,SBrkr,909,0,0,909,0.0,0.0,1,0,3,1,2,5,Typ,0,0,Attchd,1968.0,1,1.0,294.0,3,3,Y,0,155,0,0,0,0,0,3,,0,11,2006,COD,Normal
2707,20,RL,68.39170490605267,8638,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,TA,PConc,3,3,1,ALQ,181.0,Unf,0.0,744.0,925.0,GasA,3,1,SBrkr,925,0,0,925,1.0,0.0,1,0,2,1,2,5,Typ,0,0,Detchd,1990.0,1,2.0,484.0,3,3,Y,203,74,0,0,0,0,0,0,,0,10,2006,WD,Normal
2708,20,RL,103.33972359733727,13052,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,TA,CBlock,3,3,1,Rec,712.0,Unf,0.0,312.0,1024.0,GasA,2,1,SBrkr,1024,0,0,1024,0.0,0.0,1,1,3,1,2,5,Typ,0,0,Attchd,1965.0,1,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,3,,0,1,2006,WD,Normal
